Unit_Id,Is_Unit_Ambiguous,Is_Unit_State_Finalized,Trusted_Judgements,Last_Judgement_Date,Judgement_Remarks,Patient_Relation_Type,Percent_Patient_Relation_Type,Chemical_Id,Chemical_Name,Disease_Id,Disease_Name,Form_Sentence,Sentence_Id,Relation_Pair_Id,Patient_Relation_Type_Verification,Patient_Relation_Type_Verification_Reason
770958218,false,true,5,2015-08-15T02:26:00,,No Relation,1,D003000,clonidine,D007022,stress heart rate (HR) and blood pressure,"Results revealed that in comparison to placebo, clonidine significantly reduced plasma norepinephrine concentrations, increased both beta1- and beta2-AR responsivity, and reduced resting and stress heart rate (HR) and blood pressure (BP) (p < 0.05) in all PMDD women.",15925031_4,15925031_D003000_D007022,,
770958219,false,true,5,2015-08-15T01:16:00,,No Relation,1,D009638,norepinephrine,D065446,PMDD,"Results revealed that in comparison to placebo, clonidine significantly reduced plasma norepinephrine concentrations, increased both beta1- and beta2-AR responsivity, and reduced resting and stress heart rate (HR) and blood pressure (BP) (p < 0.05) in all PMDD women.",15925031_4,15925031_D009638_D065446,,
770958220,false,true,5,2015-08-14T22:24:00,,No Relation,1,D003000,clonidine,D065446,PMDD,"With clonidine, sexually abused PMDD women exhibited greater decreases in resting and stress-induced HR (p < 0.01) and stress-induced systolic BP (p < 0.05), while non-abused PMDD women exhibited greater reductions in plasma NE concentration (p = 0.07), and greater increases in beta2-AR responsivity (p < 0.05) than abused PMDD women.",15925031_5,15925031_D003000_D065446,,
770958221,false,true,5,2015-08-15T00:54:00,,No Relation,1,D003000,clonidine,D065446,PMDD,"These results suggest PMDD women with and without a history of sexual abuse respond differently to a clonidine challenge in measures reflecting autonomic nervous system functioning, indicating that abuse may modify presynaptic alpha2-AR function in PMDD.",15925031_6,15925031_D003000_D065446,,
770958222,false,true,5,2015-08-15T02:01:00,,No Relation,1,D003000,clonidine,D019966,sexual abuse,"These results suggest PMDD women with and without a history of sexual abuse respond differently to a clonidine challenge in measures reflecting autonomic nervous system functioning, indicating that abuse may modify presynaptic alpha2-AR function in PMDD.",15925031_6,15925031_D003000_D019966,,
770958223,false,true,5,2015-08-15T01:57:00,,No Relation,0.8288,D005947,glucose,D003929,diabetic,Two days of a very low calorie diet reduces endogenous glucose production in obese type 2 diabetic patients despite the withdrawal of blood glucose-lowering therapies including insulin.,15931603_0,15931603_D005947_D003929,,
770958224,false,true,5,2015-08-14T21:49:00,,No Relation,1,D005947,glucose,D009765,obese,Two days of a very low calorie diet reduces endogenous glucose production in obese type 2 diabetic patients despite the withdrawal of blood glucose-lowering therapies including insulin.,15931603_0,15931603_D005947_D009765,,
770958225,false,true,5,2015-08-15T01:19:00,,No Relation,1,D005947,glucose,D003929,diabetic,"The mechanism of the blood glucose-lowering effect of a 2-day very low calorie diet (VLCD; 1890 kJ/d) in combination with the cessation of all blood glucose-lowering agents was studied in 12 (7 women, 5 men) obese (body mass index, 36.3 +/- 1.0 kg/m 2 [mean +/- SEM]) type 2 diabetic patients (age, 55 +/- 4 years; HbA 1c , 7.3% +/- 0.4%) undergoing insulin therapy.",15931603_1,15931603_D005947_D003929,,
770958226,false,true,5,2015-08-14T22:01:00,,No Relation,1,D005947,glucose,D009765,obese,"The mechanism of the blood glucose-lowering effect of a 2-day very low calorie diet (VLCD; 1890 kJ/d) in combination with the cessation of all blood glucose-lowering agents was studied in 12 (7 women, 5 men) obese (body mass index, 36.3 +/- 1.0 kg/m 2 [mean +/- SEM]) type 2 diabetic patients (age, 55 +/- 4 years; HbA 1c , 7.3% +/- 0.4%) undergoing insulin therapy.",15931603_1,15931603_D005947_D009765,,
770958227,false,true,5,2015-08-14T21:15:00,,No Relation,1,D005947,glucose,D006946,hyperinsulinemia,"During hyperinsulinemia, EGP (5.5 +/- 0.8 to 5.2 +/- 0.5 mu mol/kg per minute), whole body glucose disposal (12.1 +/- 0.7 to 11.3 +/- 1.0 mu mol/kg per minute), the metabolic clearance rate of glucose, and the rate of lipolysis did not change after the 2-day intervention.",15931603_6,15931603_D005947_D006946,,
770958228,false,true,5,2015-08-14T23:22:00,No relationship found.,No Relation,1,D005947,glucose,D006943,hyperglycemia,Cessation of blood glucose-lowering therapy in combination with a 2-day VLCD does not lead to hyperglycemia and is associated with a reduction in basal EGP.,15931603_7,15931603_D005947_D006943,,
770958229,false,true,5,2015-08-15T02:12:00,,No Relation,1,D004967,estrogen,D007249,inflammatory,Anti-inflammatory effect of selective estrogen receptor modulators (SERMs) in microglial cells.,15953991_0,15953991_D004967_D007249,,
770958230,false,true,5,2015-08-14T22:55:00,,No Relation,1,D004958,17beta-estradiol,D007249,inflammatory,"SERMs but not 17beta-estradiol induced a significant, concentration-dependent anti-inflammatory response both in rat primary microglial cells and in mouse N9 microglial cells.",15953991_5,15953991_D004958_D007249,,
770958231,false,true,5,2015-08-14T23:51:00,'anti' being the key term.,No Relation,1,D020849,raloxifene,D007249,inflammatory,"Our results show that tamoxifen, raloxifene and ICI 182.780 induce an anti-inflammatory response in acute models of mouse and rat microglial cells.",15953991_12,15953991_D020849_D007249,,
770958232,false,true,5,2015-08-14T23:24:00,,No Relation,1,D013629,tamoxifen,D007249,inflammatory,"Our results show that tamoxifen, raloxifene and ICI 182.780 induce an anti-inflammatory response in acute models of mouse and rat microglial cells.",15953991_12,15953991_D013629_D007249,,
770958233,false,true,5,2015-08-14T22:19:00,,No Relation,0.6214,C070081,ICI 182.780,D007249,inflammatory,"Our results show that tamoxifen, raloxifene and ICI 182.780 induce an anti-inflammatory response in acute models of mouse and rat microglial cells.",15953991_12,15953991_C070081_D007249,,
770958234,false,true,5,2015-08-15T00:20:00,,No Relation,1,D004967,estrogen,D007249,inflammatory,"It seems that this response is not estrogen receptor-mediated but, probably, is attributable to some SERM-induced modulation of LPS-activated pro-inflammatory signalling cascades.",15953991_13,15953991_D004967_D007249,,
770958235,false,true,5,2015-08-15T00:23:00,,No Relation,1,D009569,Nitric oxide,D000544,Alzheimer's disease,Nitric oxide mimetic molecules as therapeutic agents in Alzheimer's disease.,15974915_0,15974915_D009569_D000544,,
770958236,false,true,5,2015-08-15T00:05:00,,No Relation,1,D009569,NO,D003704,dementia,"Small molecules that mimic the biological activity of NO, NO mimetics, will bypass cholinergic receptor activation and are anticipated to provide multiple pathways of treating and circumventing dementia in Alzheimer's disease.",15974915_2,15974915_D009569_D003704,,
770958237,false,true,5,2015-08-14T21:37:00,,No Relation,1,D009569,NO,D000544,Alzheimer's disease,"Small molecules that mimic the biological activity of NO, NO mimetics, will bypass cholinergic receptor activation and are anticipated to provide multiple pathways of treating and circumventing dementia in Alzheimer's disease.",15974915_2,15974915_D009569_D000544,,
770958238,false,true,5,2015-08-15T00:58:00,,No Relation,1,D009569,NO,D003704,dementia,"Substantial evidence suggests that NO mimetics may display cGMP-dependent and cGMP-independent activity and may operate via multiple biochemical signaling pathways, both to ensure the survival of neurons subjected to stress and also to provide cognition-enabling pathways to circumvent dementia.",15974915_4,15974915_D009569_D003704,,
770958239,false,true,5,2015-08-15T00:30:00,,No Relation,1,D011092,polyethylene glycol,C531816,ADA deficiency/adenosine deaminase/ADA,polyethylene glycol-conjugated adenosine deaminase (ADA) therapy provides temporary immune reconstitution to a child with delayed-onset ADA deficiency.,16002636_0,16002636_D011092_C531816,,
770958240,false,true,5,2015-08-15T01:40:00,,No Relation,1,D000241,adenosine,C531816,ADA deficiency/adenosine deaminase/ADA,polyethylene glycol-conjugated adenosine deaminase (ADA) therapy provides temporary immune reconstitution to a child with delayed-onset ADA deficiency.,16002636_0,16002636_D000241_C531816,,
770958241,false,true,5,2015-08-15T00:18:00,,No Relation,1,D011092,polyethylene glycol,C531816,ADA deficiency/adenosine deaminase/ADA,"We describe the effects of polyethylene glycol-conjugated adenosine deaminase (ADA) replacement therapy on lymphocyte counts, activation, apoptosis, proliferation, and cytokine secretion in a 14-month-old girl with ""delayed-onset"" ADA deficiency and marked immunodysregulation.",16002636_1,16002636_D011092_C531816,,
770958242,false,true,5,2015-08-15T00:08:00,,No Relation,1,D000241,adenosine,C531816,ADA deficiency/adenosine deaminase/ADA,"We describe the effects of polyethylene glycol-conjugated adenosine deaminase (ADA) replacement therapy on lymphocyte counts, activation, apoptosis, proliferation, and cytokine secretion in a 14-month-old girl with ""delayed-onset"" ADA deficiency and marked immunodysregulation.",16002636_1,16002636_D000241_C531816,,
770958243,false,true,5,2015-08-15T01:06:00,,No Relation,0.5815,C056507,gemcitabine,D006463,Hemolytic-uremic syndrome,Hemolytic-uremic syndrome associated with gemcitabine: a case report and review of literature.,16006690_0,16006690_C056507_D006463,,
770958244,false,true,5,2015-08-14T21:04:00,,Direct,0.8173,D016685,mitomycin,D006463,Hemolytic uremic syndrome,"Hemolytic uremic syndrome may be associated with a variety of etiologies, and chemotherapeutic agents have also been reported to be associated with hemolytic uremic syndrome, including mitomycin, cisplatin, bleomycin, and most recently gemcitabine.",16006690_2,16006690_D016685_D006463,,
770958245,false,true,5,2015-08-14T22:05:00,,Direct,0.8248,D002945,cisplatin,D006463,Hemolytic uremic syndrome,"Hemolytic uremic syndrome may be associated with a variety of etiologies, and chemotherapeutic agents have also been reported to be associated with hemolytic uremic syndrome, including mitomycin, cisplatin, bleomycin, and most recently gemcitabine.",16006690_2,16006690_D002945_D006463,,
770958246,false,true,5,2015-08-14T23:32:00,,Direct,1,D001761,bleomycin,D006463,Hemolytic uremic syndrome,"Hemolytic uremic syndrome may be associated with a variety of etiologies, and chemotherapeutic agents have also been reported to be associated with hemolytic uremic syndrome, including mitomycin, cisplatin, bleomycin, and most recently gemcitabine.",16006690_2,16006690_D001761_D006463,,
770958247,false,true,5,2015-08-14T23:01:00,,Direct,0.8075,C056507,gemcitabine,D006463,Hemolytic uremic syndrome,"Hemolytic uremic syndrome may be associated with a variety of etiologies, and chemotherapeutic agents have also been reported to be associated with hemolytic uremic syndrome, including mitomycin, cisplatin, bleomycin, and most recently gemcitabine.",16006690_2,16006690_C056507_D006463,,
770958248,false,true,5,2015-08-14T23:31:00,,Direct,0.7967,C056507,gemcitabine,D006463,hemolytic uremic syndrome,"A 72-year-old Caucasian male treated with four cycles of gemcitabine at 1,000 mg/m2 developed clinical and laboratory findings compatible with hemolytic uremic syndrome.",16006690_3,16006690_C056507_D006463,,
770958249,false,true,5,2015-08-14T23:43:00,,No Relation,0.5973,C056507,gemcitabine,D006463,hemolytic uremic syndrome,"With multiple reports of hemolytic uremic syndrome complicating gemcitabine therapy, it is imperative that clinicians heighten their awareness of this potentially lethal complication.",16006690_6,16006690_C056507_D006463,,
770958250,false,true,5,2015-08-14T22:29:00,,Direct,0.8125,D000070,Acebutolol,D008178,cutaneous lupus erythematosus,Acebutolol-induced subacute cutaneous lupus erythematosus.,16015021_0,16015021_D000070_D008178,,
770958251,false,true,5,2015-08-15T01:59:00,,Direct,0.8168,D000070,acebutolol,D008178,SCLE,We present herein the first case of SCLE induced by acebutolol.,16015021_2,16015021_D000070_D008178,,
770958252,false,true,5,2015-08-15T00:03:00,,No Relation,1,D000070,acebutolol,D006973,hypertension,"One month ago, the patient had started a treatment with oral acebutolol to cure a hypertension of 1-year evolution.",16015021_4,16015021_D000070_D006973,,
770958253,false,true,5,2015-08-15T01:35:00,,Direct,1,D000070,acebutolol,C536397,lupus syndrome,"Literature data, along with our case, suggest a link between acebutolol therapy and the onset of a lupus syndrome.",16015021_8,16015021_D000070_C536397,,
770958254,false,true,5,2015-08-15T02:05:00,,No Relation,0.8011,D000070,acebutolol,D008180,lupus erythematosus,"Although this is the first report of acebutolol-induced SCLE, we should be aware of this occurrence, and avoidance of acebutolol is recommended in patients with stigmata of lupus erythematosus.",16015021_9,16015021_D000070_D008180,,
770958255,false,true,5,2015-08-14T22:28:00,,Direct,1,D000070,acebutolol,D008178,SCLE,"Although this is the first report of acebutolol-induced SCLE, we should be aware of this occurrence, and avoidance of acebutolol is recommended in patients with stigmata of lupus erythematosus.",16015021_9,16015021_D000070_D008178,,
